id,gr,motiv,pre_sc,math_sc,sci
43710,4,66.15898244194263,1.402050936156736,51.468474046351716,626.4159820693924
70532,2,68.98524277464465,1.4571880411628249,77.67337651979281,879.0074584866558
10789,3,56.622281056847285,2.5596257749630196,59.87500966466956,1083.6804402772575
34927,2,77.05378939207428,3.6477958197958262,81.09890185669651,2000.0174981144537
62937,5,60.97870740751116,NA,59.20764637393314,1111.6207746456948
45215,1,53.70898872537749,0.4054342257356645,39.63941001857124,253.37861882354753
70375,4,68.96741761366357,0.8211520178474774,43.003069461289435,412.79291544869676
48365,2,78.26826003702122,0.5107306099542132,43.18235577961234,363.92825054420115
57467,4,83.30545939533026,0.3467253484368966,55.05137390324731,358.3614621364208
44250,4,78.43552008741838,1.3556334050291277,62.12064876487196,732.3072362419587
36805,3,NA,0.6474383147507072,63.78062525169277,461.4957735720933
23306,2,99.41103717857462,1.2725183491395389,61.21372907734301,760.4286646994905
60951,3,65.62597957561742,2.845740387448853,69.62116081192775,1382.2506562611236
72855,5,95.88803987664723,0.7803645401192271,64.81513083794775,585.443140457068
53089,5,NA,0.9442626730059712,81.42802227827926,645.6530518254897
63705,2,67.6052579563761,0.664895400393492,89.88631768684311,554.2128385599614
54325,5,NA,4.109075199467616,96.8646525014535,2664.5876469736886
95849,3,89.73050963193853,1.6017218260973258,55.48749654043871,799.2151523796176
28421,1,71.29048742519932,0.5295015258130357,57.49969057280282,391.1213924995159
96069,1,68.30760626582143,0.15274013413313953,68.80414382638295,260.3799935676938
80731,2,68.11497412559429,1.563359986598401,59.51166394183869,755.1794904336964
56969,3,NA,1.240566078492105,71.058245560474,725.7491128820494
19808,1,83.57641783999605,1.1808164278131137,59.15999635831242,661.6065612347064
66050,4,54.71595754380469,1.1188866245703766,NA,590.105504009842
15479,4,82.31008767248156,0.7202856464509393,67.6126592020601,532.3989995917052
27222,2,NA,0.9385419789565587,52.36912962570454,478.3188762391654
50219,3,70.03488959801146,1.56638678909184,60.126269140350324,774.2564822816812
32132,5,54.317293140231,3.626652033669854,80.73565429777562,1914.839845473945
86792,3,NA,0.9728087258097684,75.01505577412105,621.5879218053784
92988,2,44.36839856534205,0.7375662435878674,65.39985868671774,415.6106040222412
21335,2,72.14773987101249,1.0498156505315004,82.14602638613884,733.0287364967808
27673,4,75.1328874446203,2.026160437555984,65.02358965352511,1013.6665110922735
70839,1,55.02000319730132,0.716882127229425,71.56216315133696,466.7871168197802
21996,3,70.42796960684049,2.1290420551399287,49.736832608055025,843.98852886996
35001,4,65.54436405596043,0.44970358794863885,54.78121989379619,340.3531924418052
64753,1,73.26752761398534,0.761119415132018,57.24487269121981,479.7017075619365
65302,3,NA,2.900534111849257,72.79116372133545,1474.5144112106568
67999,5,NA,0.7728742822380334,69.70345331781772,522.7443906053525
43767,1,90.74242726610174,0.6058160633488512,70.77110093028986,521.5606552634532
51342,1,NA,1.0543907206480783,78.30344652615506,679.9934909284987
91951,1,NA,0.2440488219605302,69.04110805390846,275.1846889580284
36919,4,67.9121496251589,1.0964737006515664,73.29662179413393,679.3899262307292
97369,1,NA,0.3676886525993273,53.48077681508069,342.45844029369425
32806,5,82.42713090875755,0.745486330955492,NA,492.2451771275263
66296,5,68.52728401006755,0.725335400366919,33.591167251375175,346.865787782131
24062,1,74.87091854585465,2.766772129002326,75.72914194610841,1475.817406603499
50585,5,100.09821608787082,1.908636225129958,56.75658228763555,946.3858501171323
85475,3,64.1512094041176,0.37490961611987267,66.71816691694148,336.1644098990839
45184,5,65.05199569683484,0.5461685024154875,82.21049186703239,458.8378019227156
47801,3,81.40994061270423,0.9340242763549624,46.96271025865077,501.1576583810638
66691,1,76.76970897412173,0.5084214963075789,71.40415809414152,441.4728155476078
17132,4,75.44184428877335,0.35312613431256673,53.43043947929252,332.93896187734504
63302,4,85.63010236277624,0.1194506050438676,60.063022099220305,292.031889233175
49778,1,60.72675150954758,2.2122235465017557,62.70570225269893,1008.7273218434847
19021,4,58.345419154429656,1.5923921268487968,74.89611805723649,885.93272061505
51029,4,54.786295719168294,0.12556133354143525,61.14518772527563,203.8364036728918
63957,5,87.89234790451351,0.33878555831986557,NA,366.42435972993854
31453,3,77.4963833555047,0.5361648939024111,67.56976216248083,443.8309393008435
57771,3,74.696766881981,NA,63.31517243183604,331.0783217044503
46609,2,NA,4.930115121064995,84.16209414422696,2662.9215282746814
56907,5,53.531749783077125,0.5320826341105979,80.10984243587617,408.5106576266921
83056,2,84.45565650244745,0.5311892588368196,92.44616517281433,542.8780352869121
53360,4,76.91459040922246,0.985063780413918,61.753987178171926,591.3130337114056
99772,3,NA,7.728392743583756,80.52147502859324,3970.7203919294852
16860,4,92.35929810480279,NA,63.890725884933296,3650.960129596886
34520,3,92.43134602800843,0.17998281213580491,61.1473918836979,335.6827337033885
58418,3,98.39992469882864,0.1853927273260309,56.82787975367045,NA
27796,5,61.499220554903935,1.7179662672132872,54.472668492305814,744.1167174859554
34026,1,90.64834511752599,1.9732583548730365,69.44976729167936,1091.4594677703412
61102,1,NA,0.39829804658291135,52.197006696224236,327.79081393466504
97202,4,64.96269030938828,3.126720747316134,61.0329567608231,1330.6448028663046
68230,2,82.10232994615845,0.8765248179770456,59.1375005425537,552.2662669253771
96140,1,NA,0.21682264198620294,76.84052395934573,282.87039146987144
51405,5,80.10744596556255,1.0814835675991137,60.94816628801868,630.4260308851399
72451,1,92.69910792184659,0.792133914194632,58.511959706593885,548.9933438935394
36668,4,NA,0.7504230369203578,61.78009729762274,504.0612713696183
84652,5,70.91702945595435,3.606817515821881,74.71085833239918,1822.5680759430056
43188,5,82.21982066517249,NA,74.66231977170085,470.2726522936004
47991,4,69.52141485344154,0.6653231579092518,NA,386.40755986038755
28805,1,76.78432455342016,3.4748537607225862,67.29541156779618,1628.5352487022067
33434,4,53.28219313563372,0.30893657284445064,57.10712820956906,260.9997018741881
78466,5,76.39213525746621,1.3434570891425293,56.108317069379865,674.2100258907928
71130,1,74.57572220948249,2.669628582418412,62.05567401380892,1214.0917984759067
93818,4,NA,1.2297465402391645,75.98055120045458,812.3199374748617
78170,1,72.88037723868968,0.1329123787023932,74.31535733881556,271.4278546078145
63047,1,42.192619527949006,2.6950282490016204,76.75102254579573,1363.3313218787632
82216,4,NA,1.2311992934256712,86.39538509654622,824.3187285010832
79749,1,98.79623381030015,1.930325615357278,57.31647824443226,952.9049567485237
12494,5,82.77080652031123,3.870725064078933,65.95648502884144,1773.2562172849646
52444,4,53.28086576160476,0.9178086827152571,68.01230671738442,530.3736836616193
52655,1,78.5210923517496,0.20610463290284214,95.41479682935201,NA
33830,5,47.09843985302319,1.221614714048741,72.81433942817782,673.3455664876452
46877,4,62.50116100897635,1.0980515093107144,77.22466572886273,695.819654867803
20231,4,66.375220226133,0.582114245103444,44.38980909820177,351.9074709267296
61367,3,NA,0.4465807989203539,96.59516058577609,419.8813661099937
35159,5,105.49561711414502,0.9966185311915624,60.164727882325685,671.5693605290976
65595,1,79.61640432387532,0.28794897141758485,74.57295536829237,361.5068090012916
63205,4,53.77259264711821,0.8399681379096139,46.78117868225176,391.5994190679797
98208,4,60.14370911182722,3.7464627645438653,54.56844925154021,1401.9412831449335
13555,4,75.44529784168363,1.1980892568982071,NA,724.2466700774451
75126,3,73.58772098005764,0.5980608318977412,60.26524573028182,433.49439862833896
69931,5,68.14772264569993,1.4590438613095358,54.827399419362564,NA
13485,4,80.5624714180128,1.1474816645256178,55.334014561215966,622.2761598451029
17942,5,63.99034757203896,2.301094386819494,76.2779606614911,1241.2630361330184
82721,1,76.38528301444059,0.2887545712742772,63.16691875390622,334.61801328817063
74987,1,73.60095613277906,2.728010674275972,67.72926245880753,1323.1020867344037
77141,3,78.44591175631892,0.828450701220546,42.53304787621404,440.76221254646833
58618,2,73.52337714884273,0.187184193049395,46.52438289419885,266.5359012410541
